policy_number,member_id
POL-17032,MEMBER-006445
POL-19918,MEMBER-005252
POL-19918,MEMBER-000889
POL-19918,MEMBER-004135
POL-19918,MEMBER-003318
POL-19918,MEMBER-002508
POL-16202,MEMBER-002473
POL-16202,MEMBER-005314
POL-18217,MEMBER-003687
POL-17562,MEMBER-004190
POL-17562,MEMBER-001091
POL-17562,MEMBER-006316
POL-18206,MEMBER-000808
POL-18206,MEMBER-003693
POL-18206,MEMBER-001720
POL-18206,MEMBER-001494
POL-16391,MEMBER-001349
POL-16391,MEMBER-002997
POL-16391,MEMBER-000272
POL-17245,MEMBER-001920
POL-17245,MEMBER-001752
POL-17245,MEMBER-000730
POL-17248,MEMBER-005033
POL-17248,MEMBER-004130
POL-15461,MEMBER-001213
POL-15461,MEMBER-005850
POL-15461,MEMBER-006170
POL-15461,MEMBER-001815
POL-15461,MEMBER-003938
POL-17872,MEMBER-000158
POL-19770,MEMBER-001520
POL-15286,MEMBER-002756
POL-15286,MEMBER-006980
POL-15285,MEMBER-001060
POL-15285,MEMBER-004890
POL-15285,MEMBER-005113
POL-15285,MEMBER-005319
POL-15285,MEMBER-002551
POL-19938,MEMBER-005341
POL-13005,MEMBER-001964
POL-13005,MEMBER-005160
POL-13005,MEMBER-003705
POL-15997,MEMBER-004234
POL-15997,MEMBER-006797
POL-10611,MEMBER-005151
POL-16896,MEMBER-005145
POL-16896,MEMBER-002721
POL-16896,MEMBER-003056
POL-16896,MEMBER-000867
POL-10958,MEMBER-006318
POL-17498,MEMBER-005245
POL-17498,MEMBER-005324
POL-17498,MEMBER-004778
POL-17498,MEMBER-005828
POL-17498,MEMBER-004899
POL-15429,MEMBER-000182
POL-15429,MEMBER-004510
POL-15429,MEMBER-006846
POL-17265,MEMBER-001263
POL-15852,MEMBER-005789
POL-15852,MEMBER-000197
POL-15852,MEMBER-002825
POL-18695,MEMBER-004150
POL-18695,MEMBER-003193
POL-18695,MEMBER-003277
POL-15170,MEMBER-004982
POL-15170,MEMBER-003327
POL-15170,MEMBER-004099
POL-15170,MEMBER-005861
POL-15170,MEMBER-004115
POL-18773,MEMBER-003367
POL-15495,MEMBER-001619
POL-15495,MEMBER-006389
POL-15495,MEMBER-005935
POL-15495,MEMBER-003375
POL-15495,MEMBER-006931
POL-15876,MEMBER-002701
POL-15876,MEMBER-002140
POL-14432,MEMBER-002647
POL-14432,MEMBER-002561
POL-14432,MEMBER-006047
POL-14432,MEMBER-005513
POL-14432,MEMBER-001538
POL-19594,MEMBER-006019
POL-19594,MEMBER-004267
POL-19594,MEMBER-004154
POL-10035,MEMBER-003800
POL-10035,MEMBER-003792
POL-14404,MEMBER-006054
POL-14404,MEMBER-001164
POL-14404,MEMBER-003020
POL-14404,MEMBER-000957
POL-13106,MEMBER-002078
POL-13106,MEMBER-000030
POL-14475,MEMBER-001257
POL-14475,MEMBER-005958
POL-14475,MEMBER-004233
POL-14475,MEMBER-001728
POL-14475,MEMBER-002265
POL-14341,MEMBER-001678
POL-14341,MEMBER-001914
POL-14341,MEMBER-001616
POL-11756,MEMBER-003631
POL-11756,MEMBER-004719
POL-11756,MEMBER-000733
POL-14327,MEMBER-005146
POL-14327,MEMBER-004404
POL-14327,MEMBER-004896
POL-13780,MEMBER-001654
POL-13780,MEMBER-002989
POL-13780,MEMBER-003557
POL-13780,MEMBER-005687
POL-13780,MEMBER-004890
POL-16188,MEMBER-003778
POL-16188,MEMBER-002640
POL-16188,MEMBER-002811
POL-16188,MEMBER-001124
POL-16403,MEMBER-000939
POL-10216,MEMBER-001374
POL-13724,MEMBER-006615
POL-12241,MEMBER-001650
POL-12241,MEMBER-000159
POL-12241,MEMBER-001112
POL-16860,MEMBER-001325
POL-16860,MEMBER-001141
POL-10591,MEMBER-001391
POL-10591,MEMBER-000430
POL-10591,MEMBER-003237
POL-12164,MEMBER-002344
POL-12164,MEMBER-002810
POL-12102,MEMBER-004629
POL-12102,MEMBER-002459
POL-19932,MEMBER-003871
POL-19932,MEMBER-005932
POL-19932,MEMBER-003412
POL-19932,MEMBER-005569
POL-19932,MEMBER-006675
POL-17249,MEMBER-006380
POL-13612,MEMBER-005339
POL-13612,MEMBER-000246
POL-13612,MEMBER-004132
POL-14890,MEMBER-002261
POL-13857,MEMBER-004622
POL-13857,MEMBER-002220
POL-13857,MEMBER-006056
POL-13857,MEMBER-004348
POL-13857,MEMBER-005808
POL-12472,MEMBER-001891
POL-12472,MEMBER-002941
POL-12472,MEMBER-000192
POL-16406,MEMBER-000059
POL-16406,MEMBER-003106
POL-16406,MEMBER-006336
POL-16406,MEMBER-001413
POL-18790,MEMBER-005623
POL-18790,MEMBER-001125
POL-18790,MEMBER-005113
POL-18790,MEMBER-005806
POL-18790,MEMBER-002797
POL-19364,MEMBER-001835
POL-19364,MEMBER-004767
POL-19364,MEMBER-003033
POL-19364,MEMBER-003488
POL-19364,MEMBER-006720
POL-15783,MEMBER-004908
POL-15783,MEMBER-000206
POL-15783,MEMBER-005675
POL-15057,MEMBER-002462
POL-15057,MEMBER-005803
POL-10394,MEMBER-002955
POL-10394,MEMBER-000359
POL-15361,MEMBER-006976
POL-15361,MEMBER-001474
POL-15361,MEMBER-005505
POL-12872,MEMBER-000601
POL-12872,MEMBER-005052
POL-12872,MEMBER-002842
POL-12872,MEMBER-005236
POL-11774,MEMBER-006923
POL-11774,MEMBER-003678
POL-19941,MEMBER-002099
POL-19941,MEMBER-000736
POL-19941,MEMBER-004654
POL-12233,MEMBER-006494
POL-12233,MEMBER-001721
POL-12233,MEMBER-001187
POL-13507,MEMBER-004411
POL-13507,MEMBER-001913
POL-13507,MEMBER-005090
POL-13507,MEMBER-002974
POL-17270,MEMBER-000265
POL-17270,MEMBER-004371
POL-17270,MEMBER-003425
POL-17270,MEMBER-000429
POL-17344,MEMBER-001433
POL-17915,MEMBER-006172
POL-10152,MEMBER-003395
POL-10152,MEMBER-006555
POL-10152,MEMBER-003374
POL-18230,MEMBER-006678
POL-18230,MEMBER-002492
POL-13292,MEMBER-001421
POL-13292,MEMBER-003764
POL-13292,MEMBER-001717
POL-13292,MEMBER-003616
POL-13292,MEMBER-002465
POL-17970,MEMBER-004341
POL-17970,MEMBER-000932
POL-17970,MEMBER-001264
POL-17970,MEMBER-000142
POL-16727,MEMBER-000887
POL-16727,MEMBER-005584
POL-16727,MEMBER-005667
POL-12678,MEMBER-005445
POL-12678,MEMBER-000360
POL-12678,MEMBER-001291
POL-11253,MEMBER-003840
POL-11253,MEMBER-000095
POL-19607,MEMBER-002461
POL-19607,MEMBER-003765
POL-19607,MEMBER-002891
POL-19607,MEMBER-006496
POL-19607,MEMBER-002277
POL-18675,MEMBER-001649
POL-18675,MEMBER-003060
POL-12970,MEMBER-000716
POL-12970,MEMBER-005596
POL-12970,MEMBER-004757
POL-12022,MEMBER-003448
POL-12022,MEMBER-000251
POL-15657,MEMBER-001799
POL-15657,MEMBER-005517
POL-19660,MEMBER-002808
POL-19660,MEMBER-001177
POL-19660,MEMBER-005851
POL-19660,MEMBER-003882
POL-19660,MEMBER-003360
POL-18857,MEMBER-004300
POL-18857,MEMBER-002795
POL-11498,MEMBER-006568
POL-11498,MEMBER-000266
POL-11498,MEMBER-003055
POL-11498,MEMBER-003073
POL-12213,MEMBER-000608
POL-12213,MEMBER-004513
POL-12213,MEMBER-006059
POL-12213,MEMBER-000682
POL-12124,MEMBER-002198
POL-19054,MEMBER-006759
POL-19054,MEMBER-005022
POL-19054,MEMBER-002415
POL-19054,MEMBER-001415
POL-19054,MEMBER-003604
POL-15033,MEMBER-001351
POL-15033,MEMBER-002557
POL-15033,MEMBER-001995
POL-15176,MEMBER-003644
POL-15176,MEMBER-005675
POL-17936,MEMBER-000913
POL-17936,MEMBER-004620
POL-12987,MEMBER-000963
POL-19109,MEMBER-006987
POL-19109,MEMBER-004029
POL-19109,MEMBER-006457
POL-19109,MEMBER-002333
POL-19696,MEMBER-004306
POL-14947,MEMBER-003665
POL-14947,MEMBER-002033
POL-14947,MEMBER-005423
POL-14947,MEMBER-006278
POL-14947,MEMBER-006672
POL-15215,MEMBER-001546
POL-18586,MEMBER-003955
POL-18586,MEMBER-001030
POL-15042,MEMBER-003225
POL-15042,MEMBER-003177
POL-15042,MEMBER-005163
POL-15042,MEMBER-004201
POL-11736,MEMBER-004223
POL-11736,MEMBER-004638
POL-10787,MEMBER-005777
POL-10787,MEMBER-000518
POL-10787,MEMBER-004764
POL-10787,MEMBER-000471
POL-19286,MEMBER-006748
POL-16739,MEMBER-000443
POL-16739,MEMBER-004765
POL-10810,MEMBER-005554
POL-10810,MEMBER-006544
POL-10810,MEMBER-000558
POL-10810,MEMBER-004741
POL-10810,MEMBER-002812
POL-18342,MEMBER-002445
POL-18342,MEMBER-003276
POL-18342,MEMBER-003567
POL-12749,MEMBER-006824
POL-12749,MEMBER-004910
POL-12643,MEMBER-003184
POL-12643,MEMBER-005519
POL-12643,MEMBER-002223
POL-12643,MEMBER-004289
POL-19234,MEMBER-003013
POL-17814,MEMBER-001860
POL-17814,MEMBER-001440
POL-17814,MEMBER-005138
POL-10215,MEMBER-000151
POL-10215,MEMBER-003680
POL-10215,MEMBER-001475
POL-14706,MEMBER-006571
POL-14706,MEMBER-000309
POL-14706,MEMBER-001876
POL-14706,MEMBER-001052
POL-14706,MEMBER-002914
POL-11167,MEMBER-001406
POL-11167,MEMBER-004125
POL-19923,MEMBER-005180
POL-19923,MEMBER-000282
POL-19923,MEMBER-006198
POL-14349,MEMBER-003817
POL-14349,MEMBER-004308
POL-14349,MEMBER-003671
POL-10266,MEMBER-000519
POL-10266,MEMBER-006285
POL-10266,MEMBER-004298
POL-15373,MEMBER-006639
POL-15373,MEMBER-003645
POL-15373,MEMBER-003889
POL-15373,MEMBER-002044
POL-13098,MEMBER-005142
POL-13098,MEMBER-002480
POL-13098,MEMBER-003775
POL-11719,MEMBER-004151
POL-13575,MEMBER-004849
POL-15305,MEMBER-006482
POL-18910,MEMBER-002495
POL-18910,MEMBER-003405
POL-18910,MEMBER-001404
POL-18910,MEMBER-006522
POL-12981,MEMBER-002054
POL-12981,MEMBER-000992
POL-12981,MEMBER-006134
POL-12981,MEMBER-001243
POL-12981,MEMBER-006346
POL-15723,MEMBER-006984
POL-15723,MEMBER-000227
POL-10769,MEMBER-003491
POL-10769,MEMBER-002455
POL-10769,MEMBER-006244
POL-10769,MEMBER-006789
POL-10769,MEMBER-006172
POL-11314,MEMBER-002984
POL-11314,MEMBER-002239
POL-16953,MEMBER-003491
POL-16953,MEMBER-004561
POL-16953,MEMBER-001083
POL-10834,MEMBER-000812
POL-13018,MEMBER-005623
POL-13018,MEMBER-004755
POL-14729,MEMBER-005383
POL-14729,MEMBER-000374
POL-14729,MEMBER-002763
POL-14729,MEMBER-005224
POL-14729,MEMBER-004199
POL-18530,MEMBER-004928
POL-18530,MEMBER-006380
POL-18530,MEMBER-001685
POL-18530,MEMBER-000558
POL-18530,MEMBER-006063
POL-12953,MEMBER-004974
POL-18220,MEMBER-006887
POL-17436,MEMBER-002288
POL-17436,MEMBER-004666
POL-17436,MEMBER-002749
POL-17568,MEMBER-005870
POL-11896,MEMBER-000869
POL-11896,MEMBER-005156
POL-11896,MEMBER-003727
POL-11896,MEMBER-000358
POL-12798,MEMBER-006821
POL-12798,MEMBER-006864
POL-12798,MEMBER-006802
POL-12798,MEMBER-005539
POL-14483,MEMBER-005705
POL-14483,MEMBER-005427
POL-14483,MEMBER-004009
POL-17067,MEMBER-000863
POL-17067,MEMBER-001205
POL-11472,MEMBER-001453
POL-11472,MEMBER-001789
POL-11472,MEMBER-006201
POL-13391,MEMBER-002714
POL-13391,MEMBER-004573
POL-13391,MEMBER-002511
POL-19759,MEMBER-004572
POL-19759,MEMBER-006019
POL-19759,MEMBER-000378
POL-13147,MEMBER-006303
POL-14104,MEMBER-002633
POL-14104,MEMBER-001553
POL-14104,MEMBER-006285
POL-15809,MEMBER-000642
POL-15809,MEMBER-005303
POL-15809,MEMBER-001893
POL-15809,MEMBER-005269
POL-17574,MEMBER-003124
POL-17574,MEMBER-003468
POL-17574,MEMBER-003489
POL-15405,MEMBER-004859
POL-15405,MEMBER-002736
POL-15405,MEMBER-001076
POL-10681,MEMBER-001919
POL-10681,MEMBER-000481
POL-19670,MEMBER-006943
POL-19670,MEMBER-001487
POL-19670,MEMBER-003044
POL-19020,MEMBER-006634
POL-19020,MEMBER-002113
POL-19020,MEMBER-005347
POL-19020,MEMBER-002788
POL-19020,MEMBER-002633
POL-11174,MEMBER-000224
POL-11174,MEMBER-000236
POL-11174,MEMBER-004741
POL-11174,MEMBER-004066
POL-10183,MEMBER-000425
POL-10183,MEMBER-006080
POL-17815,MEMBER-001703
POL-17815,MEMBER-002421
POL-17815,MEMBER-002688
POL-19248,MEMBER-002978
POL-19248,MEMBER-006916
POL-19248,MEMBER-003921
POL-14279,MEMBER-002009
POL-19001,MEMBER-005904
POL-19001,MEMBER-003241
POL-19001,MEMBER-006042
POL-19001,MEMBER-002526
POL-19001,MEMBER-006071
POL-15331,MEMBER-006392
POL-15331,MEMBER-001230
POL-15331,MEMBER-006534
POL-15331,MEMBER-005638
POL-18693,MEMBER-000722
POL-18693,MEMBER-001389
POL-18693,MEMBER-004059
POL-17549,MEMBER-006669
POL-17549,MEMBER-004716
POL-17549,MEMBER-003557
POL-17266,MEMBER-001887
POL-17266,MEMBER-000535
POL-17266,MEMBER-000915
POL-17352,MEMBER-006599
POL-17352,MEMBER-002341
POL-17352,MEMBER-004127
POL-17352,MEMBER-000555
POL-10972,MEMBER-004662
POL-10972,MEMBER-001501
POL-11294,MEMBER-006174
POL-11294,MEMBER-001762
POL-11294,MEMBER-001207
POL-11294,MEMBER-004631
POL-12863,MEMBER-003729
POL-12863,MEMBER-006303
POL-12863,MEMBER-003087
POL-12863,MEMBER-000636
POL-12863,MEMBER-001891
POL-16735,MEMBER-002972
POL-14710,MEMBER-001381
POL-14710,MEMBER-006606
POL-14710,MEMBER-005725
POL-17216,MEMBER-000244
POL-14142,MEMBER-004254
POL-18658,MEMBER-003720
POL-13658,MEMBER-006312
POL-13658,MEMBER-004448
POL-11539,MEMBER-005158
POL-11539,MEMBER-001579
POL-11539,MEMBER-002966
POL-11539,MEMBER-001710
POL-11539,MEMBER-005631
POL-17646,MEMBER-004331
POL-17646,MEMBER-002833
POL-17646,MEMBER-004694
POL-14185,MEMBER-000798
POL-14185,MEMBER-002493
POL-17035,MEMBER-002419
POL-17035,MEMBER-004971
POL-17035,MEMBER-005186
POL-17035,MEMBER-006031
POL-10212,MEMBER-001249
POL-10212,MEMBER-001260
POL-10212,MEMBER-000023
POL-14220,MEMBER-005435
POL-10208,MEMBER-002898
POL-10208,MEMBER-006838
POL-10208,MEMBER-003595
POL-10208,MEMBER-006177
POL-10208,MEMBER-000847
POL-18553,MEMBER-006068
POL-17959,MEMBER-002570
POL-17959,MEMBER-000639
POL-17959,MEMBER-005122
POL-17959,MEMBER-001013
POL-17959,MEMBER-006161
POL-10179,MEMBER-006351
POL-10179,MEMBER-006743
POL-10179,MEMBER-004240
POL-10179,MEMBER-005847
POL-10179,MEMBER-003390
POL-18069,MEMBER-001743
POL-18069,MEMBER-006862
POL-18069,MEMBER-004116
POL-12744,MEMBER-003441
POL-12744,MEMBER-000332
POL-15670,MEMBER-001226
POL-12618,MEMBER-000737
POL-12618,MEMBER-005765
POL-11699,MEMBER-002978
POL-11699,MEMBER-006405
POL-11699,MEMBER-003949
POL-11699,MEMBER-005191
POL-11699,MEMBER-005207
POL-11985,MEMBER-003662
POL-11985,MEMBER-003541
POL-11985,MEMBER-001472
POL-11985,MEMBER-003491
POL-15143,MEMBER-000077
POL-15143,MEMBER-001439
POL-15143,MEMBER-000178
POL-15143,MEMBER-002089
POL-15143,MEMBER-005958
POL-12362,MEMBER-001553
POL-12362,MEMBER-001825
POL-12362,MEMBER-001465
POL-12362,MEMBER-005107
POL-13086,MEMBER-002338
POL-13086,MEMBER-002922
POL-13086,MEMBER-005462
POL-13086,MEMBER-006280
POL-13086,MEMBER-005085
POL-13094,MEMBER-004700
POL-13094,MEMBER-004379
POL-13094,MEMBER-001896
POL-13094,MEMBER-004998
POL-13094,MEMBER-003940
POL-15125,MEMBER-002576
POL-10053,MEMBER-000864
POL-10053,MEMBER-005488
POL-10053,MEMBER-004701
POL-16013,MEMBER-001352
POL-16013,MEMBER-000744
POL-16013,MEMBER-004695
POL-16013,MEMBER-006896
POL-13371,MEMBER-004844
POL-13371,MEMBER-002547
POL-13371,MEMBER-005006
POL-13371,MEMBER-002172
POL-17064,MEMBER-005024
POL-17064,MEMBER-001650
POL-17064,MEMBER-005029
POL-17064,MEMBER-005515
POL-17064,MEMBER-006851
POL-10172,MEMBER-001861
POL-10172,MEMBER-002888
POL-10172,MEMBER-000582
POL-10172,MEMBER-000769
POL-10172,MEMBER-001965
POL-19067,MEMBER-003064
POL-19067,MEMBER-000369
POL-19966,MEMBER-002778
POL-19966,MEMBER-004750
POL-19966,MEMBER-003946
POL-13466,MEMBER-004839
POL-13466,MEMBER-006145
POL-13466,MEMBER-002318
POL-12506,MEMBER-000766
POL-12506,MEMBER-001068
POL-12506,MEMBER-003212
POL-12506,MEMBER-001006
POL-16247,MEMBER-005537
POL-11198,MEMBER-002619
POL-11198,MEMBER-001231
POL-15767,MEMBER-002348
POL-18270,MEMBER-004806
POL-18270,MEMBER-003483
POL-14842,MEMBER-002753
POL-14842,MEMBER-006165
POL-14842,MEMBER-001798
POL-14842,MEMBER-005544
POL-11454,MEMBER-005945
POL-11454,MEMBER-006434
POL-11454,MEMBER-001628
POL-11454,MEMBER-005436
POL-11454,MEMBER-000989
POL-16117,MEMBER-004707
POL-16117,MEMBER-003817
POL-19659,MEMBER-004235
POL-19659,MEMBER-003403
POL-13165,MEMBER-005876
POL-13165,MEMBER-006162
POL-19523,MEMBER-004234
POL-19656,MEMBER-002202
POL-13643,MEMBER-003898
POL-13643,MEMBER-005643
POL-13643,MEMBER-000121
POL-17790,MEMBER-004444
POL-18223,MEMBER-005329
POL-18223,MEMBER-000705
POL-18223,MEMBER-005880
POL-14039,MEMBER-002327
POL-14039,MEMBER-005581
POL-14039,MEMBER-005409
POL-14039,MEMBER-005587
POL-12278,MEMBER-004520
POL-12278,MEMBER-006738
POL-12278,MEMBER-004312
POL-12278,MEMBER-004252
POL-12278,MEMBER-000360
POL-11444,MEMBER-002164
POL-11444,MEMBER-005342
POL-11444,MEMBER-002591
POL-11690,MEMBER-005908
POL-11690,MEMBER-003305
POL-11690,MEMBER-004920
POL-19406,MEMBER-002568
POL-19406,MEMBER-004558
POL-19406,MEMBER-002810
POL-19406,MEMBER-003421
POL-11235,MEMBER-005417
POL-11235,MEMBER-004602
POL-16373,MEMBER-000192
POL-16373,MEMBER-001599
POL-16373,MEMBER-003326
POL-11079,MEMBER-004192
POL-11079,MEMBER-005865
POL-16303,MEMBER-006986
POL-16303,MEMBER-004111
POL-16303,MEMBER-004777
POL-16303,MEMBER-002842
POL-16303,MEMBER-006092
POL-13087,MEMBER-002866
POL-13087,MEMBER-000921
POL-13087,MEMBER-001419
POL-18470,MEMBER-005698
POL-18470,MEMBER-006952
POL-18470,MEMBER-001826
POL-18470,MEMBER-004889
POL-18470,MEMBER-000677
POL-13435,MEMBER-000543
POL-13435,MEMBER-004294
POL-13435,MEMBER-005069
POL-13435,MEMBER-006724
POL-13746,MEMBER-002189
POL-13746,MEMBER-003442
POL-13746,MEMBER-004000
POL-13746,MEMBER-006317
POL-13746,MEMBER-003083
POL-13695,MEMBER-003995
POL-15588,MEMBER-003421
POL-15588,MEMBER-001197
POL-15588,MEMBER-006906
POL-15588,MEMBER-005599
POL-19323,MEMBER-001552
POL-19323,MEMBER-005918
POL-19323,MEMBER-001785
POL-19323,MEMBER-001224
POL-19323,MEMBER-002837
POL-11032,MEMBER-000191
POL-11032,MEMBER-006711
POL-11032,MEMBER-004697
POL-18416,MEMBER-001307
POL-18416,MEMBER-006586
POL-18416,MEMBER-003663
POL-18283,MEMBER-001185
POL-18283,MEMBER-004637
POL-19343,MEMBER-002344
POL-17556,MEMBER-003321
POL-12261,MEMBER-006158
POL-12261,MEMBER-006903
POL-12261,MEMBER-005844
POL-12261,MEMBER-001403
POL-12261,MEMBER-001460
POL-19048,MEMBER-003192
POL-19048,MEMBER-000639
POL-19048,MEMBER-003464
POL-19048,MEMBER-000323
POL-19048,MEMBER-004154
POL-12905,MEMBER-005197
POL-17232,MEMBER-000148
POL-17232,MEMBER-002133
POL-17232,MEMBER-000473
POL-17572,MEMBER-006186
POL-17572,MEMBER-000330
POL-17572,MEMBER-001343
POL-17572,MEMBER-002299
POL-17572,MEMBER-006568
POL-13000,MEMBER-000430
POL-13000,MEMBER-006967
POL-13000,MEMBER-006635
POL-13000,MEMBER-004003
POL-13051,MEMBER-003055
POL-13051,MEMBER-006201
POL-13051,MEMBER-001738
POL-16713,MEMBER-000802
POL-16713,MEMBER-003331
POL-19735,MEMBER-001999
POL-15320,MEMBER-001608
POL-15320,MEMBER-005094
POL-16659,MEMBER-006949
POL-16659,MEMBER-000273
POL-16659,MEMBER-005175
POL-16659,MEMBER-006968
POL-13982,MEMBER-001677
POL-13982,MEMBER-006111
POL-13982,MEMBER-006955
POL-13982,MEMBER-004496
POL-14070,MEMBER-004478
POL-14070,MEMBER-002195
POL-14070,MEMBER-006747
POL-14070,MEMBER-001007
POL-16157,MEMBER-001483
POL-18783,MEMBER-002340
POL-18783,MEMBER-004331
POL-18783,MEMBER-003717
POL-18783,MEMBER-005565
POL-12020,MEMBER-001648
POL-12020,MEMBER-005244
POL-10352,MEMBER-004511
POL-16767,MEMBER-003647
POL-16767,MEMBER-006693
POL-14599,MEMBER-006601
POL-14599,MEMBER-006884
POL-14599,MEMBER-005760
POL-14599,MEMBER-005196
POL-18195,MEMBER-002220
POL-18195,MEMBER-004619
POL-18195,MEMBER-000323
POL-18195,MEMBER-006388
POL-18195,MEMBER-003951
POL-14065,MEMBER-002701
POL-14065,MEMBER-001944
POL-14065,MEMBER-000538
POL-17020,MEMBER-003881
POL-17020,MEMBER-003857
POL-10437,MEMBER-005462
POL-10437,MEMBER-003982
POL-18520,MEMBER-000998
POL-18520,MEMBER-005137
POL-18520,MEMBER-000898
POL-19957,MEMBER-000628
POL-19957,MEMBER-005942
POL-19957,MEMBER-006259
POL-18085,MEMBER-004334
POL-18085,MEMBER-003140
POL-18085,MEMBER-000005
POL-10421,MEMBER-002859
POL-10421,MEMBER-002668
POL-19312,MEMBER-002888
POL-19312,MEMBER-003329
POL-19312,MEMBER-000287
POL-13264,MEMBER-002683
POL-13264,MEMBER-004905
POL-13264,MEMBER-006110
POL-19053,MEMBER-005152
POL-10531,MEMBER-004978
POL-10531,MEMBER-005065
POL-11349,MEMBER-001993
POL-11349,MEMBER-005607
POL-11349,MEMBER-005630
POL-11349,MEMBER-000433
POL-13975,MEMBER-005215
POL-13975,MEMBER-001056
POL-13975,MEMBER-002923
POL-13975,MEMBER-001417
POL-13975,MEMBER-004921
POL-10915,MEMBER-001610
POL-10915,MEMBER-001095
POL-16228,MEMBER-006091
POL-16228,MEMBER-006358
POL-15408,MEMBER-003401
POL-15408,MEMBER-005653
POL-15408,MEMBER-002853
POL-15408,MEMBER-002822
POL-13321,MEMBER-000821
POL-13321,MEMBER-003235
POL-13321,MEMBER-001305
POL-13321,MEMBER-002605
POL-12264,MEMBER-004856
POL-10585,MEMBER-006050
POL-10800,MEMBER-006123
POL-10800,MEMBER-000302
POL-10800,MEMBER-004706
POL-13958,MEMBER-004783
POL-13958,MEMBER-001939
POL-13958,MEMBER-000857
POL-13958,MEMBER-006839
POL-13958,MEMBER-000154
POL-18089,MEMBER-003307
POL-18089,MEMBER-003693
POL-18089,MEMBER-001452
POL-18089,MEMBER-001826
POL-18089,MEMBER-004391
POL-16878,MEMBER-002073
POL-16878,MEMBER-000963
POL-16878,MEMBER-004937
POL-14518,MEMBER-002656
POL-14518,MEMBER-001512
POL-14518,MEMBER-006030
POL-14707,MEMBER-004623
POL-14707,MEMBER-000803
POL-13983,MEMBER-001400
POL-13983,MEMBER-000126
POL-13983,MEMBER-004954
POL-19650,MEMBER-003135
POL-19650,MEMBER-005983
POL-19650,MEMBER-001451
POL-12428,MEMBER-000571
POL-12428,MEMBER-004805
POL-12428,MEMBER-000079
POL-12428,MEMBER-002946
POL-12428,MEMBER-005438
POL-17530,MEMBER-004134
POL-17530,MEMBER-000142
POL-17530,MEMBER-006767
POL-18318,MEMBER-002159
POL-18318,MEMBER-005308
POL-14618,MEMBER-003387
POL-18779,MEMBER-003603
POL-18779,MEMBER-001730
POL-18779,MEMBER-006411
POL-18779,MEMBER-003981
POL-14936,MEMBER-005335
POL-14936,MEMBER-002080
POL-11787,MEMBER-004506
POL-11787,MEMBER-002999
POL-11787,MEMBER-001453
POL-14394,MEMBER-003704
POL-10029,MEMBER-006046
POL-10029,MEMBER-006522
POL-10029,MEMBER-006212
POL-10029,MEMBER-000346
POL-15942,MEMBER-003482
POL-15942,MEMBER-004808
POL-15942,MEMBER-006108
POL-15942,MEMBER-005194
POL-15942,MEMBER-002432
POL-19470,MEMBER-002151
POL-19470,MEMBER-001701
POL-19470,MEMBER-002535
POL-19470,MEMBER-000194
POL-19470,MEMBER-004640
POL-11893,MEMBER-005124
POL-10804,MEMBER-002217
POL-10804,MEMBER-004333
POL-12713,MEMBER-004004
POL-12713,MEMBER-006129
POL-12713,MEMBER-003362
POL-12713,MEMBER-002291
POL-12001,MEMBER-000160
POL-12001,MEMBER-002752
POL-18534,MEMBER-006864
POL-18534,MEMBER-005431
POL-18534,MEMBER-002356
POL-18534,MEMBER-004109
POL-12648,MEMBER-000722
POL-12648,MEMBER-000154
POL-12648,MEMBER-004830
POL-12648,MEMBER-000725
POL-12648,MEMBER-003057
POL-17386,MEMBER-006264
POL-17386,MEMBER-004082
POL-17386,MEMBER-005736
POL-17386,MEMBER-004687
POL-17386,MEMBER-001808
POL-15953,MEMBER-000839
POL-15953,MEMBER-006041
POL-15953,MEMBER-005859
POL-15953,MEMBER-003257
POL-15953,MEMBER-003905
POL-10989,MEMBER-003913
POL-10989,MEMBER-000522
POL-10989,MEMBER-002044
POL-10989,MEMBER-006000
POL-15561,MEMBER-004909
POL-17433,MEMBER-001792
POL-17433,MEMBER-005806
POL-17433,MEMBER-004981
POL-17433,MEMBER-003906
POL-17086,MEMBER-003167
POL-17086,MEMBER-004735
POL-17086,MEMBER-001223
POL-17086,MEMBER-002750
POL-10562,MEMBER-001358
POL-13528,MEMBER-002442
POL-13528,MEMBER-006223
POL-13528,MEMBER-000071
POL-16199,MEMBER-004826
POL-16199,MEMBER-002236
POL-16199,MEMBER-000515
POL-16199,MEMBER-006057
POL-16199,MEMBER-006771
POL-17579,MEMBER-003425
POL-17579,MEMBER-000824
POL-17579,MEMBER-003436
POL-17579,MEMBER-006524
POL-16131,MEMBER-006569
POL-16131,MEMBER-002337
POL-16131,MEMBER-005035
POL-10253,MEMBER-005977
POL-10253,MEMBER-005083
POL-19991,MEMBER-004324
POL-19991,MEMBER-001581
POL-19991,MEMBER-006259
POL-14056,MEMBER-005350
POL-14056,MEMBER-005563
POL-14056,MEMBER-006923
POL-13071,MEMBER-006722
POL-13071,MEMBER-000085
POL-11715,MEMBER-001033
POL-10355,MEMBER-005104
POL-10355,MEMBER-006913
POL-18047,MEMBER-002149
POL-18047,MEMBER-003978
POL-18047,MEMBER-006137
POL-13819,MEMBER-004949
POL-10361,MEMBER-002677
POL-10361,MEMBER-005304
POL-10361,MEMBER-001718
POL-10361,MEMBER-000120
POL-10361,MEMBER-001958
POL-11305,MEMBER-002944
POL-11305,MEMBER-002042
